   step	 WHOLE	 ONE	 TWO	 THREE
  283	    1	    0	    0	    0
  284	    1	    0	    0	    0
  285	    1	    0	    0	    0
  286	    1	    0	    0	    0
  287	    1	    0	    0	    0
  288	    1	    0	    0	    0
  289	    1	    0	    0	    0
  290	    1	    0	    0	    0
  291	    1	    0	    0	    0
  292	    1	    0	    0	    0
  293	    1	    0	    0	    0
  294	    1	    0	    0	    0
  295	    1	    0	    0	    0
  296	    1	    0	    0	    0
  297	    1	    0	    0	    0
  298	    1	    0	    0	    0
  299	    1	    0	    0	    0
  300	    1	    0	    0	    0
  301	    1	    0	    0	    0
  302	    1	    0	    0	    0
  303	    1	    0	    0	    0
  304	    1	    0	    0	    0
  305	    1	    0	    0	    0
  306	    1	    0	    0	    0
  307	    1	    0	    0	    0
  308	    1	    0	    0	    0
  309	    1	    0	    0	    0
  310	    1	    0	    0	    0
  311	    1	    0	    0	    0
  312	    1	    0	    0	    0
  313	    1	    0	    0	    1
  314	    1	    0	    0	    1
  315	    1	    0	    0	    1
  316	    1	    0	    0	    1
  317	    1	    0	    0	    1
  318	    1	    0	    0	    1
  319	    1	    0	    0	    1
  320	    1	    0	    0	    1
  321	    1	    0	    0	    1
  322	    1	    0	    0	    1
  323	    1	    0	    0	    1
  324	    1	    0	    0	    1
  325	    1	    0	    0	    1
  326	    1	    0	    0	    1
  327	    1	    0	    0	    1
  328	    1	    0	    0	    1
  329	    1	    0	    0	    1
  330	    1	    0	    0	    1
  331	    1	    0	    0	    1
  332	    1	    0	    0	    1
  333	    1	    0	    0	    1
  334	    1	    0	    0	    1
  335	    1	    0	    0	    1
  336	    1	    0	    0	    1
  337	    1	    0	    0	    1
  338	    1	    0	    0	    1
  339	    1	    0	    0	    1
  340	    1	    0	    0	    1
  341	    1	    0	    0	    1
  342	    1	    0	    0	    1
  343	    1	    0	    0	    1
  344	    1	    0	    0	    1
  345	    1	    0	    0	    1
  346	    1	    0	    0	    1
  347	    1	    0	    0	    1
  348	    1	    0	    0	    1
  349	    1	    0	    0	    1
  350	    1	    0	    0	    1
  351	    1	    0	    0	    1
  352	    1	    0	    0	    1
  353	    1	    0	    0	    1
  354	    1	    0	    0	    1
  355	    1	    0	    0	    1
  356	    1	    0	    0	    1
  357	    1	    0	    0	    1
  358	    1	    0	    0	    1
  359	    1	    0	    0	    1
  360	    1	    0	    0	    1
  361	    1	    0	    0	    1
  362	    1	    0	    0	    1
  363	    1	    0	    0	    1
  364	    1	    0	    0	    1
  365	    1	    0	    0	    1
  366	    1	    0	    0	    1
  367	    1	    0	    0	    1
  368	    1	    0	    0	    1
  369	    1	    0	    0	    1
  370	    1	    0	    0	    1
  371	    1	    0	    0	    1
  372	    1	    0	    0	    1
  373	    1	    0	    0	    1
  374	    1	    0	    0	    1
  375	    1	    0	    0	    1
  376	    1	    0	    0	    1
  377	    1	    0	    0	    1
  378	    1	    0	    0	    1
  379	    1	    0	    0	    1
  380	    1	    0	    0	    1
  381	    1	    0	    0	    1
  382	    1	    0	    0	    1
  383	    1	    0	    0	    1
  384	    1	    0	    0	    1
  385	    1	    0	    0	    1
  386	    1	    0	    0	    1
  387	    1	    0	    0	    1
  388	    1	    0	    0	    1
  389	    1	    0	    0	    1
  390	    1	    0	    0	    1
  391	    1	    0	    0	    1
  392	    1	    0	    0	    1
  393	    1	    0	    0	    1
  394	    1	    0	    0	    1
  395	    1	    0	    0	    1
  396	    1	    0	    0	    1
  397	    1	    0	    0	    1
  398	    1	    0	    0	    1
  399	    1	    0	    0	    1
  400	    1	    0	    0	    1
  401	    1	    0	    0	    1
  402	    1	    0	    0	    1
  403	    1	    0	    0	    1
  404	    1	    0	    0	    1
  405	    1	    0	    0	    1
  406	    1	    0	    0	    1
  407	    1	    0	    0	    1
  408	    1	    0	    0	    1
  409	    1	    0	    0	    1
  410	    1	    0	    0	    1
  411	    1	    0	    0	    1
  412	    1	    0	    0	    1
  413	    1	    0	    0	    1
  414	    1	    0	    0	    1
  415	    1	    0	    0	    1
  416	    1	    0	    0	    1
  417	    1	    0	    0	    1
  418	    1	    0	    0	    1
  419	    1	    0	    0	    1
  420	    1	    0	    0	    1
  421	    1	    0	    0	    1
  422	    1	    0	    0	    1
  423	    1	    0	    0	    1
  424	    1	    0	    0	    1
  425	    1	    0	    0	    1
  426	    1	    0	    0	    1
  427	    1	    0	    0	    1
  428	    1	    0	    0	    1
  429	    1	    0	    0	    1
  430	    1	    0	    0	    1
  431	    1	    0	    0	    1
  432	    1	    0	    0	    1
  433	    1	    0	    0	    1
  434	    1	    0	    0	    1
  435	    1	    0	    0	    1
  436	    1	    0	    0	    1
  437	    1	    0	    0	    1
  438	    1	    0	    0	    1
  439	    1	    0	    0	    1
  440	    1	    0	    0	    1
  441	    1	    0	    0	    1
  442	    1	    0	    0	    1
  443	    1	    0	    0	    1
  444	    1	    0	    0	    1
  445	    1	    0	    0	    1
  446	    1	    0	    0	    1
  447	    1	    0	    0	    1
  448	    1	    0	    0	    1
  449	    1	    0	    0	    1
  450	    1	    0	    0	    1
  451	    1	    0	    0	    1
  452	    1	    0	    0	    1
  453	    1	    0	    0	    1
  454	    1	    0	    0	    1
  455	    1	    0	    0	    1
  456	    1	    0	    0	    1
  457	    1	    0	    0	    1
  458	    1	    0	    0	    1
  459	    1	    0	    0	    1
  460	    1	    0	    0	    1
  461	    1	    0	    0	    1
  462	    1	    0	    0	    1
  463	    1	    0	    0	    1
  464	    1	    0	    0	    1
  465	    1	    0	    0	    1
  466	    1	    0	    0	    1
  467	    1	    0	    0	    1
  468	    1	    0	    0	    1
  469	    1	    0	    0	    1
  470	    1	    0	    0	    1
  471	    1	    0	    0	    1
  472	    1	    0	    0	    1
  473	    1	    0	    0	    1
  474	    1	    0	    0	    1
  475	    1	    0	    0	    1
  476	    1	    0	    0	    1
  477	    1	    0	    0	    1
  478	    1	    0	    0	    1
  479	    1	    0	    0	    1
  480	    1	    0	    0	    1
  481	    1	    0	    0	    1
  482	    1	    0	    0	    1
  483	    1	    0	    0	    1
  484	    1	    0	    0	    1
  485	    1	    0	    0	    1
  486	    1	    0	    0	    1
  487	    1	    0	    0	    1
  488	    1	    0	    0	    1
  489	    2	    0	    0	    1
  490	    2	    0	    0	    1
  491	    2	    0	    0	    1
  492	    2	    0	    0	    1
  493	    2	    0	    0	    1
  494	    2	    0	    0	    1
  495	    2	    1	    0	    1
  496	    2	    1	    0	    1
  497	    2	    1	    0	    1
  498	    2	    1	    0	    1
  499	    2	    1	    0	    1
  500	    2	    1	    0	    1
  501	    2	    1	    0	    1
  502	    2	    1	    0	    1
  503	    2	    1	    0	    1
  504	    2	    1	    0	    1
  505	    2	    1	    0	    1
  506	    2	    1	    0	    1
  507	    2	    1	    0	    1
  508	    2	    1	    0	    1
  509	    2	    1	    0	    1
  510	    2	    1	    0	    1
  511	    2	    1	    0	    1
  512	    2	    1	    0	    1
  513	    2	    1	    0	    1
  514	    2	    1	    0	    1
  515	    2	    1	    0	    1
  516	    2	    1	    0	    1
  517	    2	    1	    0	    1
  518	    2	    1	    0	    1
  519	    2	    1	    0	    1
  520	    2	    1	    0	    1
  521	    2	    1	    0	    1
  522	    2	    1	    0	    1
  523	    2	    1	    0	    1
  524	    2	    1	    0	    1
  525	    2	    1	    0	    1
  526	    2	    1	    0	    1
  527	    2	    1	    0	    1
  528	    2	    1	    0	    1
  529	    2	    1	    0	    1
  530	    2	    1	    0	    1
  531	    2	    1	    0	    1
  532	    2	    1	    0	    1
  533	    2	    1	    0	    1
  534	    2	    1	    0	    1
  535	    2	    1	    0	    1
  536	    2	    1	    0	    1
  537	    2	    1	    0	    1
  538	    2	    1	    0	    1
  539	    2	    1	    0	    1
  540	    2	    1	    0	    1
  541	    2	    1	    0	    1
  542	    2	    1	    0	    1
  543	    2	    1	    0	    1
  544	    2	    1	    0	    1
  545	    2	    1	    0	    1
  546	    2	    1	    0	    1
  547	    2	    1	    0	    1
  548	    2	    1	    0	    1
  549	    2	    1	    0	    1
  550	    2	    1	    0	    1
  551	    2	    1	    0	    1
  552	    2	    1	    0	    1
  553	    2	    1	    0	    1
  554	    2	    1	    0	    1
  555	    2	    1	    0	    1
  556	    2	    1	    0	    1
  557	    2	    1	    0	    1
  558	    2	    1	    0	    1
  559	    2	    1	    0	    1
  560	    2	    1	    0	    1
  561	    2	    1	    0	    1
  562	    2	    1	    0	    1
  563	    2	    1	    0	    1
  564	    2	    1	    0	    1
  565	    2	    1	    0	    1
  566	    2	    1	    0	    1
  567	    2	    1	    0	    1
  568	    2	    1	    0	    1
  569	    2	    1	    0	    1
  570	    2	    1	    0	    1
  571	    2	    2	    0	    1
  572	    2	    2	    0	    1
  573	    2	    2	    0	    1
  574	    2	    2	    0	    1
  575	    2	    2	    0	    1
  576	    2	    2	    0	    1
  577	    2	    2	    0	    1
  578	    2	    2	    0	    1
  579	    2	    2	    0	    1
  580	    2	    2	    0	    1
  581	    2	    2	    0	    1
  582	    2	    2	    0	    1
  583	    2	    2	    0	    1
  584	    2	    2	    0	    1
  585	    2	    2	    0	    1
  586	    2	    2	    0	    1
  587	    2	    2	    0	    1
  588	    2	    2	    0	    1
  589	    2	    2	    0	    1
  590	    2	    2	    0	    2
  591	    2	    2	    0	    2
  592	    2	    2	    0	    2
  593	    2	    2	    0	    2
  594	    2	    2	    0	    2
  595	    2	    2	    0	    2
  596	    2	    2	    0	    2
  597	    2	    2	    0	    2
  598	    2	    2	    0	    2
  599	    2	    2	    0	    2
  600	    2	    2	    0	    2
  601	    2	    2	    0	    2
  602	    2	    2	    0	    2
  603	    2	    2	    0	    2
  604	    2	    2	    0	    2
  605	    2	    2	    0	    2
  606	    2	    2	    0	    2
  607	    2	    2	    0	    2
  608	    2	    2	    0	    2
  609	    2	    2	    0	    2
  610	    2	    2	    0	    2
  611	    2	    2	    0	    2
  612	    2	    2	    0	    2
  613	    2	    2	    0	    2
  614	    2	    2	    0	    2
  615	    2	    2	    0	    2
  616	    2	    2	    0	    2
  617	    2	    2	    0	    2
  618	    2	    2	    0	    2
  619	    2	    2	    0	    2
  620	    2	    2	    0	    2
  621	    2	    2	    0	    2
  622	    2	    2	    0	    2
  623	    2	    2	    0	    2
  624	    2	    2	    0	    2
  625	    2	    3	    0	    2
  626	    2	    3	    0	    2
  627	    2	    3	    0	    2
  628	    2	    3	    0	    2
  629	    2	    3	    0	    2
  630	    2	    3	    0	    2
  631	    2	    3	    0	    2
  632	    2	    3	    0	    2
  633	    2	    3	    0	    2
  634	    2	    3	    0	    2
  635	    2	    3	    0	    2
  636	    2	    3	    0	    2
  637	    2	    3	    0	    2
  638	    2	    3	    0	    2
  639	    2	    3	    0	    2
  640	    2	    3	    0	    2
  641	    2	    4	    0	    2
  642	    2	    4	    0	    2
  643	    2	    4	    0	    2
  644	    2	    4	    0	    2
  645	    2	    4	    0	    2
  646	    2	    4	    0	    2
  647	    2	    4	    0	    2
  648	    2	    4	    0	    2
  649	    2	    4	    0	    2
  650	    2	    4	    0	    2
  651	    2	    4	    0	    2
  652	    2	    4	    0	    2
  653	    2	    4	    0	    2
  654	    2	    4	    0	    2
  655	    2	    4	    0	    2
  656	    2	    4	    0	    2
  657	    2	    4	    0	    2
  658	    2	    4	    0	    2
  659	    2	    4	    0	    2
  660	    2	    4	    0	    2
  661	    2	    4	    0	    2
  662	    2	    4	    0	    2
  663	    2	    4	    0	    2
  664	    2	    4	    0	    2
  665	    2	    4	    0	    2
  666	    2	    4	    0	    2
  667	    2	    4	    0	    2
  668	    2	    4	    0	    2
  669	    2	    4	    0	    2
  670	    2	    4	    0	    2
  671	    2	    4	    0	    2
  672	    2	    4	    0	    2
  673	    2	    4	    0	    2
  674	    2	    4	    0	    2
  675	    2	    4	    0	    2
  676	    2	    4	    0	    2
  677	    2	    4	    0	    2
  678	    2	    4	    0	    2
  679	    2	    4	    0	    2
  680	    2	    4	    0	    2
  681	    2	    4	    0	    2
  682	    2	    4	    0	    2
  683	    2	    4	    0	    2
  684	    2	    4	    0	    2
  685	    2	    4	    0	    2
  686	    2	    4	    0	    2
  687	    2	    4	    0	    2
  688	    2	    4	    0	    2
  689	    2	    4	    0	    2
  690	    2	    4	    0	    2
  691	    2	    4	    0	    2
  692	    2	    4	    0	    2
  693	    2	    4	    0	    2
  694	    2	    4	    0	    2
  695	    2	    4	    0	    2
  696	    2	    4	    0	    2
  697	    2	    4	    0	    2
  698	    2	    4	    0	    2
  699	    2	    4	    0	    2
  700	    2	    4	    0	    2
  701	    2	    4	    0	    2
  702	    2	    4	    0	    2
  703	    2	    4	    0	    2
  704	    2	    4	    0	    2
  705	    2	    4	    0	    2
  706	    2	    4	    0	    2
  707	    2	    4	    0	    2
  708	    2	    4	    0	    2
  709	    2	    4	    0	    2
  710	    2	    4	    0	    2
  711	    2	    4	    0	    2
  712	    2	    4	    0	    2
  713	    2	    4	    0	    2
  714	    2	    4	    0	    2
  715	    2	    4	    0	    2
  716	    2	    4	    0	    2
  717	    2	    4	    0	    2
  718	    2	    4	    0	    2
  719	    2	    4	    0	    2
  720	    2	    4	    0	    3
  721	    2	    4	    0	    3
  722	    2	    4	    0	    3
  723	    2	    4	    0	    3
  724	    2	    4	    0	    3
  725	    2	    4	    0	    3
  726	    2	    4	    0	    3
  727	    2	    4	    0	    3
  728	    2	    4	    0	    3
  729	    2	    4	    0	    3
  730	    2	    4	    0	    3
  731	    2	    4	    0	    3
  732	    2	    4	    0	    3
  733	    2	    4	    0	    3
  734	    2	    4	    0	    3
  735	    2	    4	    0	    3
  736	    2	    4	    0	    3
  737	    2	    5	    0	    3
  738	    2	    5	    0	    3
  739	    2	    5	    0	    3
  740	    2	    5	    0	    3
  741	    2	    5	    0	    3
  742	    2	    5	    0	    3
  743	    2	    5	    0	    3
  744	    2	    5	    0	    3
  745	    2	    5	    0	    3
  746	    2	    5	    0	    3
  747	    2	    5	    0	    3
  748	    2	    5	    0	    3
  749	    2	    5	    0	    3
  750	    2	    5	    0	    3
  751	    2	    5	    0	    3
  752	    2	    5	    0	    3
  753	    2	    5	    0	    3
  754	    2	    5	    0	    3
  755	    2	    5	    0	    3
  756	    2	    5	    0	    3
  757	    2	    5	    0	    3
  758	    2	    5	    0	    3
  759	    2	    5	    0	    3
  760	    2	    5	    0	    3
  761	    2	    5	    0	    3
  762	    2	    5	    0	    3
  763	    2	    5	    0	    3
  764	    2	    5	    0	    3
  765	    2	    5	    0	    3
  766	    2	    5	    0	    3
  767	    2	    5	    0	    3
  768	    2	    5	    0	    3
  769	    2	    5	    0	    3
  770	    2	    5	    0	    3
  771	    2	    5	    0	    3
  772	    2	    5	    0	    3
  773	    2	    5	    0	    3
  774	    2	    5	    0	    3
  775	    3	    5	    0	    3
  776	    3	    5	    0	    3
  777	    3	    5	    0	    3
  778	    3	    5	    0	    3
  779	    3	    5	    0	    3
  780	    3	    5	    0	    3
  781	    3	    5	    0	    3
  782	    3	    5	    0	    3
  783	    3	    5	    0	    3
  784	    3	    5	    0	    3
  785	    3	    5	    0	    3
  786	    3	    5	    0	    3
  787	    3	    5	    0	    3
  788	    3	    5	    0	    3
  789	    3	    5	    0	    3
  790	    3	    5	    0	    3
  791	    3	    5	    0	    3
  792	    3	    5	    0	    3
  793	    3	    5	    0	    3
  794	    3	    5	    0	    3
  795	    3	    5	    0	    3
  796	    3	    5	    0	    3
  797	    3	    5	    0	    3
  798	    3	    5	    0	    3
  799	    3	    5	    0	    3
  800	    3	    5	    0	    3
  801	    3	    5	    1	    3
  802	    3	    5	    1	    3
  803	    3	    5	    1	    3
  804	    3	    5	    1	    3
  805	    3	    5	    1	    3
  806	    3	    5	    1	    3
  807	    3	    5	    1	    3
  808	    3	    5	    1	    3
  809	    3	    5	    1	    3
  810	    3	    5	    1	    3
  811	    3	    5	    1	    3
  812	    3	    5	    1	    3
  813	    3	    5	    1	    3
  814	    3	    5	    1	    3
  815	    3	    5	    1	    3
  816	    3	    5	    1	    3
  817	    3	    5	    1	    3
  818	    3	    5	    1	    3
  819	    3	    5	    1	    3
  820	    3	    5	    1	    3
  821	    3	    5	    1	    3
  822	    3	    5	    1	    3
  823	    3	    5	    1	    3
  824	    3	    5	    1	    3
  825	    3	    5	    1	    3
  826	    3	    5	    1	    3
  827	    3	    5	    1	    3
  828	    3	    5	    1	    3
  829	    3	    5	    1	    3
  830	    3	    5	    1	    3
  831	    3	    5	    1	    3
  832	    3	    5	    1	    3
  833	    3	    5	    1	    3
  834	    3	    5	    1	    3
  835	    3	    5	    1	    3
  836	    3	    5	    1	    3
  837	    3	    6	    1	    4
  838	    3	    6	    1	    4
  839	    3	    6	    1	    4
  840	    3	    6	    1	    4
  841	    3	    6	    1	    4
  842	    3	    6	    1	    4
  843	    3	    6	    1	    4
  844	    3	    6	    1	    4
  845	    3	    6	    1	    4
  846	    3	    6	    1	    4
  847	    3	    6	    1	    4
  848	    3	    6	    1	    4
  849	    3	    6	    1	    5
  850	    3	    6	    1	    5
  851	    3	    6	    1	    5
  852	    3	    6	    1	    5
  853	    3	    6	    1	    5
  854	    3	    6	    1	    5
  855	    3	    6	    1	    5
  856	    3	    6	    1	    5
  857	    3	    6	    1	    5
  858	    3	    6	    1	    5
  859	    3	    6	    1	    5
  860	    3	    6	    1	    5
  861	    3	    6	    1	    5
  862	    3	    6	    1	    5
  863	    3	    6	    1	    5
  864	    3	    6	    1	    5
  865	    3	    6	    1	    5
  866	    3	    6	    1	    5
  867	    3	    6	    1	    5
  868	    3	    6	    1	    5
  869	    3	    6	    1	    5
  870	    3	    6	    1	    5
  871	    3	    6	    1	    5
  872	    3	    6	    1	    5
  873	    3	    6	    1	    5
  874	    3	    6	    1	    5
  875	    3	    6	    1	    5
  876	    3	    6	    1	    5
  877	    3	    6	    1	    5
  878	    3	    6	    1	    5
  879	    3	    6	    1	    5
  880	    3	    6	    1	    5
  881	    3	    6	    1	    5
  882	    3	    6	    1	    5
  883	    3	    6	    1	    5
  884	    3	    6	    1	    5
  885	    3	    6	    1	    5
  886	    3	    6	    1	    5
  887	    3	    6	    1	    5
  888	    3	    6	    1	    5
  889	    3	    6	    1	    5
  890	    3	    6	    1	    5
  891	    3	    6	    1	    5
  892	    3	    6	    1	    5
  893	    3	    6	    1	    5
  894	    3	    6	    1	    5
  895	    3	    6	    1	    5
  896	    3	    6	    1	    5
  897	    3	    6	    1	    5
  898	    3	    6	    1	    5
  899	    3	    6	    1	    5
  900	    3	    6	    1	    5
  901	    3	    6	    1	    5
  902	    3	    6	    1	    5
  903	    3	    6	    1	    5
  904	    3	    6	    1	    5
  905	    3	    6	    1	    5
  906	    3	    6	    1	    5
  907	    3	    6	    1	    5
  908	    3	    6	    1	    5
  909	    3	    6	    1	    5
  910	    3	    6	    1	    5
  911	    3	    6	    1	    5
  912	    3	    6	    1	    5
  913	    3	    6	    1	    5
  914	    3	    6	    1	    5
  915	    3	    6	    1	    5
  916	    3	    6	    1	    5
  917	    3	    6	    1	    5
  918	    3	    6	    1	    5
  919	    3	    6	    1	    5
  920	    3	    6	    1	    5
  921	    3	    6	    1	    5
  922	    3	    6	    1	    5
  923	    3	    6	    1	    5
  924	    3	    7	    1	    5
  925	    3	    7	    1	    5
  926	    3	    7	    1	    5
  927	    3	    7	    1	    5
  928	    3	    7	    1	    5
  929	    3	    7	    1	    5
